date,index
2020-08-07,47.78741484543337
2020-08-08,41.56897168837859
2020-08-09,49.52093992236297
2020-08-10,70.06123145438649
2020-08-11,0.0
2020-08-12,39.23313841679078
2020-08-13,39.508295452891986
2020-08-14,43.75575974501672
2020-08-15,0.0
2020-08-16,69.52056594638786
2020-08-17,0.0
2020-08-18,0.0
2020-08-19,48.243660382622195
2020-08-20,44.39575174065322
2020-08-21,47.32964408471852
2020-08-22,56.39707215327414
2020-08-23,0.0
2020-08-24,67.2473803015207
2020-08-25,51.95216765983287
2020-08-26,51.79556459124521
2020-08-27,49.616295615817364
2020-08-28,0.0
2020-08-29,53.44148967009994
2020-08-30,78.95967585379027
2020-08-31,0.0
2020-09-01,inf
2020-09-02,0.0
2020-09-03,inf
2020-09-04,43.76078420812473
2020-09-05,inf
2020-09-06,0.0
2020-09-07,inf
2020-09-08,inf
2020-09-09,inf
2020-09-10,41.858141416467134
2020-09-11,inf
2020-09-12,inf
2020-09-13,inf
2020-09-14,45.66342699978233
2020-09-15,inf
2020-09-16,inf
2020-09-17,74.20306887464628
2020-09-18,0.0
2020-09-19,0.0
2020-09-20,0.0
2020-09-21,0.0
2020-09-22,0.0
2020-09-23,46.54311148475165
2020-09-24,65.50398370356652
2020-09-25,85.38066018539243
2020-09-26,0.0
2020-09-27,71.98716282482106
2020-09-28,0.0
2020-09-29,56.80965224293626
2020-09-30,0.0
2020-10-01,53.05351561736787
2020-10-02,0.0
2020-10-03,0.0
2020-10-04,0.0
2020-10-05,49.82854372424481
2020-10-06,65.52041766768376
2020-10-07,48.19481382983838
2020-10-08,54.63773214379282
2020-10-09,93.16823873063913
2020-10-10,0.0
2020-10-11,0.0
2020-10-12,76.21118687777013
2020-10-13,81.55472356800422
2020-10-14,56.96099844998694
2020-10-15,59.90814292346515
2020-10-16,0.0
2020-10-17,0.0
2020-10-18,80.55353049933464
2020-10-19,58.397640522152514
2020-10-20,53.36005409766653
2020-10-21,94.63280076703421
2020-10-22,76.50701153167435
2020-10-23,74.48923639004782
2020-10-24,88.51337015214445
2020-10-25,0.0
2020-10-26,84.76958083620731
2020-10-27,84.7628013006719
2020-10-28,67.53333415258128
2020-10-29,100.020480994422
2020-10-30,78.96630257953406
2020-10-31,0.0
2020-11-01,73.92690124040382
2020-11-02,88.91284219617759
2020-11-03,55.94563010243758
2020-11-04,74.92780584136942
2020-11-05,0.0
2020-11-06,70.86092044470433
2020-11-07,0.0
2020-11-08,86.7852734859791
2020-11-09,62.8491164467604
2020-11-10,54.86937527848899
2020-11-11,0.0
2020-11-12,0.0
2020-11-13,98.36010580712704
2020-11-14,0.0
2020-11-15,62.07589041114303
2020-11-16,0.0
2020-11-17,93.6235104842923
2020-11-18,inf
2020-11-19,inf
2020-11-20,0.0
2020-11-21,inf
2020-11-22,inf
2020-11-23,inf
2020-11-24,inf
2020-11-25,inf
2020-11-26,inf
2020-11-27,inf
2020-11-28,0.0
2020-11-29,inf
2020-11-30,inf
2020-12-01,inf
2020-12-02,inf
2020-12-03,inf
2020-12-04,inf
2020-12-05,inf
2020-12-06,inf
2020-12-07,inf
2020-12-08,inf
2020-12-09,inf
2020-12-10,0.0
2020-12-11,0.0
2020-12-12,inf
2020-12-13,inf
2020-12-14,0.0
2020-12-15,55.81378055737957
2020-12-16,81.81306379835621
2020-12-17,57.03110700473285
2020-12-18,47.93500136123829
2020-12-19,0.0
2020-12-20,0.0
2020-12-21,0.0
2020-12-22,inf
2020-12-23,46.86010382106143
2020-12-24,inf
2020-12-25,93.72020764212286
2020-12-26,inf
2020-12-27,inf
2020-12-28,inf
2020-12-29,inf
2020-12-30,59.98093289095863
2020-12-31,0.0
2021-01-01,0.0
2021-01-02,inf
2021-01-03,0.0
2021-01-04,inf
2021-01-05,inf
2021-01-06,inf
2021-01-07,inf
2021-01-08,inf
2021-01-09,inf
2021-01-10,inf
2021-01-11,inf
2021-01-12,inf
2021-01-13,inf
2021-01-14,0.0
2021-01-15,37.461141429064156
2021-01-16,54.389203363734346
2021-01-17,61.9451471701389
2021-01-18,55.423077408184206
2021-01-19,58.26623285071006
2021-01-20,75.2142110360272
2021-01-21,59.25611882660456
2021-01-22,67.97951437157425
2021-01-23,37.908432883807954
2021-01-24,0.0
2021-01-25,36.27272831803058
2021-01-26,57.4796198131826
2021-01-27,49.99323163052955
2021-01-28,53.06344489445599
2021-01-29,69.84057018709314
2021-01-30,60.132873652108984
2021-01-31,50.44390063285401
2021-02-01,38.81052656794963
2021-02-02,60.35922936939833
2021-02-03,51.606154415303294
2021-02-04,54.70819388418293
2021-02-05,43.12584724088105
2021-02-06,41.29876972120307
2021-02-07,84.83434839042448
2021-02-08,36.613680221078944
2021-02-09,49.63217469130489
2021-02-10,59.51731933277794
2021-02-11,64.74999646364373
2021-02-12,89.28857883389838
2021-02-13,55.96476744023907
2021-02-14,52.90676113302949
2021-02-15,0.0
2021-02-16,64.99001275620003
2021-02-17,56.813041764025556
2021-02-18,61.830037899522765
2021-02-19,46.58354187680443
2021-02-20,inf
2021-02-21,inf
2021-02-22,inf
2021-02-23,0.0
2021-02-24,inf
2021-02-25,inf
2021-02-26,inf
2021-02-27,0.0
2021-02-28,75.16777232867122
2021-03-01,76.11717741656086
2021-03-02,inf
2021-03-03,47.26083544598662
2021-03-04,88.56831079541018
2021-03-05,0.0
2021-03-06,inf
2021-03-07,84.27054376330389
2021-03-08,65.62606633891859
2021-03-09,inf
2021-03-10,74.28371757866046
2021-03-11,72.29129629240208
2021-03-12,83.97568351586898
2021-03-13,97.52093961692725
2021-03-14,66.32578294125216
2021-03-15,71.215537702833
2021-03-16,inf
